MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
311405,Schmiedegewerk Cottbus,Schmiedegewerk Cottbus,,,Zunft der Schmiede in Cottbus,kiz,,+,
267585,Martha Dorn,Martha Dorn,,,"""Frau Martha Dorn"", also eine nach damaliger Titulierung verheiratete Frau, lebte 1898 in Thorn (Westpreußen), Leibitscherstraße (Leibitscher Straße). Dem Thorner Adressbuch von 1897 zufolge wohnte in der Leibitscherstr. 41 der Lehrer P. Dorn, demnach ihr Ehemann. Im Archiv der Landesgeschichtlichen Vereinigung für die Mark Brandenburg e.V. in Berlin befinden sich mehrere Ansichtskarten, die an Martha Dorn adressiert und sämtlich von Frauen in brandenburgischen Städten 1898 verschickt worden sind. Den Formulierungen im Text nach dürfte es sich um einen Kreis von Frauen handeln, die sich nicht näher kannten, aber untereinander Postkartengrüße austauschten.",piz,female,+,
2836,"Lithografische Anstalt Carl Ebner, Stuttgart","Lithografische Anstalt Carl Ebner, Stuttgart",,,"""Der Verlag und die Kunstanstalt von Carl (Karl) August Ebner (C. Ebner) wurde 1839 gegründet und befanden sich in der Christophstraße 7 von Stuttgart."" - https://www.veikkos-archiv.com/index.php?title=Carl_Ebner, 02.10.2024",kif,,+,https://d-nb.info/gnd/1072884232
9336,Eduard Klahre (Druckerei / Verlag),Eduard Klahre (Druckerei / Verlag),,,"Druckerei / Verlag in Naumburg, 19. Jh.",kif,,+,
150348,Ida Haller von Hallerstein,Ida Haller von Hallerstein (1860-1934),1860,1934,"Entfernte Verwandte von Carl und Marie Haller von Hallerstein, Freunde von Wilhelm Conrad und Bertha Röntgen.

Julius Frhr. Haller von Hallerstein wurde am 12. Mai 1852 in Oberotterbach bei Rottenburg/Niederbayern als Sohn des Kgl. bayer. Revierförsters Friedrich Frhr. Haller von Hallerstein und der Eleonore geb. Freiin von Niethammer geboren. Nach der Teilnahme als Freiwilliger am Krieg 1870/71 nahm er sein begonnenes Jurastudium nicht wieder auf, sondern schlug die Offizierslaufbahn ein. Am 16. Oktober 1880 vermählte er sich in Hamburg mit Ida Fraeb (geb. 16. April 1860 in Porto Allegre/Brasilien als Tochter des Kaufmanns und dortigen Vizekonsuls Charles Napoleon Fraeb und dessen Kusine Karoline Fraeb). Der Ehe entsprossen zwischen 1881 und 1889 vier Kinder. 

Das junge Paar lebte zunächst in Augsburg, bis Julius am 1. Februar 1884 als Lehrer an die Artillerie- und Ingenieurschule in München berufen wurde. 1889 nach Nürnberg, ein Jahr später nach Fürth versetzt, nahm er aus gesundheitlichen Gründen 1893 als Hauptmann seinen Abschied und wurde am 19. November 1896 nachträglich zum Major charakterisiert. Im selben Jahr wurde er vom Prinzregenten zum Kgl. Kammerherrn ernannt. 

Die Familie zog 1893 wieder nach München und wohnte zunächst in der Georgenstraße in Schwabing. Dann kaufte Haller von Hallerstein ein Baugrundstück an der Maria-Theresia-Straße und ließ dort von Juli 1893 bis Ende 1894 nach eigenen Plänen durch den Architekten (Adolf Georg?) Ziebland ein großes Haus errichten (Nr. 20, seit 1932 in Besitz der Burschenschaft Arminia), das mit modernster Technik ausgestattet war (u.a. Zentralheizung, Warmwasser und eigener Elektrizitätsversorgung durch eine gasbetriebene Dynamomaschine im Keller usw.). 

Julius Frhr. Haller von Hallerstein starb aber bereits am 12. Dezember 1901 und wurde auf dem Münchner Nordfriedhof beigesetzt (die Gedächtnistafel befindet sich seit
1954 im Schloß Großgründlach). Seine Witwe zog später nach Augsburg, wo sie am 2. Februar 1934 starb. 

(Quelle: Bertold Freiherr v. Haller, Archive der Freiherren Haller von Hallerstein, Nürnberg)",piz,female,+,
33369,Thomas Rückert (Instrumentenmacher),Thomas Rückert (Instrumentenmacher) (1532-1606),1532,1606,"""Thomas Rückert (scientific instrument maker; goldsmith/metalworker; German; Male; c.1575 - c.1581; active)
Also known as: Rückert, Thomas
Biography: Instrument maker Thomas Rückert from Augsburg is known as the maker of a number of hodometers in about 1575 at the request of August I, the Elector of Saxony. In 1581 he received a privilege from the Holy Roman Emperor for his hodometer. The design of his instruments was copied by other instrument makers such as Erasmus Habermel.
Bibliography: Mario Biagioli, From Print to Patents: Living on Instruments in Early Modern Europe, History of Science 44 (2006), pp.139-186, esp. 142-3.
EPACT [www.mhs.ox.ac.uk/epact/maker.php?MakerID=103]
Zinner 1967, pp.239, 331 and 604."" - http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=80691, 30.12.2017

GND unter Thomas Rucker: ""Lebensdaten: 1532-1606 (Geburtsjahr ca.), Handwerker"", 30.12.2017",piz,male,+,http://d-nb.info/gnd/135664292
200911,Verlag Willi Schäfer,Verlag Willi Schäfer,,,(Ansichtskarten-) Verlag in Sinzig am Rhein.,kif,,+,
104546,Bormioli Rocco,Bormioli Rocco,,,"""Founded in 1825, the Bormioli Rocco company is today divided into two business areas, Tableware and Glass block, with 3 production plants, 2 decoration studios, 6 commercial branches and 6 single-brand stores.

Bormioli Rocco exports its products to more than 100 countries in the world and represents one of the most important glassworks on the international scene."" - https://www.bormiolirocco.com/en/company-who, 28.12.2020",kif,,+,
13084,Simon Watts (Radierer),Simon Watts (Radierer),,,"Radierer, fertigte u.a. Stiche für Charles Rogers ""A collection of prints in imitation of drawings"" (1778) - gnd, 05.11.2019",piz,male,+,https://d-nb.info/gnd/1190306964
324770,Katharina Rotsching,Katharina Rotsching,,,1944 aus Tschene geflohen.,piz,female,+,
