58636,P. Betilienus Bassus,P. Betilienus Bassus,,,"""Münzmeister unter Augustus."" - https://ikmk.smb.museum/object?id=18210490, 16.09.2018",piz,,+,
235664,"Kiss, Sándor (képzőművész)",Kiss Sándor (képzőművész),1974,,"Kiss Sándor 1974. december 15-én született Tiszamogyoróson, és hároméves korától állami gondozásban nevelkedett. Gyermek- és ifjúkorát több nevelőintézetben töltötte (Balkány, Berkesz, Tiszadob, Dunapataj), ahol már korán megmutatkozott kiváló rajzkészsége. A berkeszi évek alatt Sárosy Attila rajztanár volt meghatározó mestere: az ő irányítása mellett készített linómetszetei és tusrajzai gyermek létére is művészi színvonalat értek el, és több országos rajzpályázaton hoztak elismerést.

Sándor személyiségét a nehéz körülmények és az állami gondozás szigorú világa formálta. Erős igazságérzete és a mindennapos verbális, fizikai agresszió tapasztalata önfegyelemre és testépítésre ösztönözte, amelyből később alkotói fegyelme is táplálkozott. A rendszeres testedzés rendszert vitt életébe, amelyet ösztönösen a művészi folyamatokra is átültetett: a rajzolás technológiai fázisokra bontott, fegyelmezett megközelítésévé alakította.

Berkeszi gyermekkora különös élményei – például a kastély alatti alagútrendszer „kincskeresései” – gazdag fantáziavilágát erősítették. 1989-től Tiszadobon folytatta tanulmányait, a szobafestő szakmát is elsajátította, miközben tovább fejlesztette rajztudását. Itt találkozott ismét régi társakkal, köztük Balogh Tiborral, akinek szabad, érzékeny rajzstílusa új irányba terelte gondolkodását.

Kiss Sándor művészi látásmódját a figurális, fantáziadús rajzok és a technikai pontosság ötvözete jellemzi. Gyermekkori élményei, a kitartó testépítés és a belső fegyelem együtt formálták sajátos alkotói attitűdjét, amelyben a fizikai és a szellemi erő egyaránt meghatározó szerepet kapott.",piz,male,+,
273433,Thomas Mentzel,Thomas Mentzel (1942-),1942,,"Produktgestalter. Student an der Hochschule für Gestaltung Ulm in der Abteilung Produktgestaltung, 1963-1967",piz,male,+,
18713,Carl Ludwig Heinrich Christoph Conrad,Carl Ludwig Heinrich Christoph Conrad (1755-1819),1755,1819,"Stadtschultheiss und Justizsekretär in Kirchberg, 
geb. am 28.10.1755 in Kirchberg an der Jagst, gest. am 30.10.1819 ebd., seit 1789 verheiratet mit Wilhelmine Margarethe Elisabeth Bolz (1766-1845) aus Mosbach bei Feuchtwangen.",piz,,+,
334412,Medizinisches Zentrum Kreis Aachen gGmbH,Medizinisches Zentrum Kreis Aachen gGmbH,,,"Medizinisches Zentrum Kreis Aachen gGmbH
Krankenhaus der Knappschaft und des Kreises Aachen Akademisches Lehrkrankenhaus der RWTH Aachen (nachgewiesen 2006)",kif,,+,
171284,Dietrich Koeppe (Magdeburg),Dietrich Koeppe (Magdeburg),,,Magdeburger Zinngießer 18. Jh.,piz,male,+,
142231,Pelikan-Werke Günther Wagner,Pelikan-Werke Günther Wagner,,,Vorgänger der Pelikan Holding AG. Nachfolger der Günther-Wagner-Verwaltungsgesellschaft.,kif,,+,https://d-nb.info/gnd/2012694-3
205022,Christian Friedrich Gessner (Verlag),Christian Friedrich Gessner (Verlag),,,"Christian Friedrich Gessner (1701-1754) war Schriftsteller, Verleger und Drucker in Leipzig",kif,,+,
42223,Sextus (Atilius) Serranus,Sextus (Atilius) Serranus,,,"""Römischer Politiker, belegt ca. 155 v. Chr. als Münzmeister sowie als Konsul 136 v. Chr."" - gnd, 20.10.2020",piz,,+,http://d-nb.info/gnd/1183431791
70958,G. Pohl-Boskamp GmbH & Co. KG,G. Pohl-Boskamp GmbH & Co. KG,,,"Pharmaunternehmen, wird heute (2019) unter dem Namen G. Pohl-Boskamp GmbH & Co. KG geführt.",kif,,+,
24488,Norddeutsche Wagenbau-Vereinigung,Norddeutsche Wagenbau-Vereinigung,,,"Zusammenschluss von Unternehmen des Waggonbaus mit Sitz in Berlin, 1890-1914",kif,,+,
296940,Karl Groß (Musiker),Karl Groß (Musiker) (1932-),1932,,"Typ: Person
Vorname: Karl
Alternativname: Groß Karl",piz,male,+,https://d-nb.info/gnd/134391896
21675,"Baasner, Möller & Langwald Büro für Architektur und Stadtplanung","Baasner, Möller & Langwald Büro für Architektur und Stadtplanung",,,Berliner Planungsbüro,kif,,+,http://d-nb.info/gnd/10079196-7
192041,Maria Kunigunde von der Decken,Maria Kunigunde von der Decken (1843-1923),1843,1923,"Maria Kunigunde Freifrau von der Decken war die Tochter von Wilhelm Otto von der Decken und Auguste von Asbeck. Sie heiratete im Jahr 1863 Friedrich Clemens von Ketteler.

""Friedrich Clemens (genannt Fritz) Freiherr von Ketteler-Harkotten und Schwarzenraben (* 23. März 1839 auf Haus Itlingen bei Herbern; † 5. März 1906 auf Schloss Eringerfeld) war ein deutscher Majoratsbesitzer und Politiker aus dem westfälischen Adelsgeschlecht von Ketteler."" - (Wikipedia (de) 31.01.2022)",piz,male,+,
274672,Starke Druck & Werbeerzeugnisse,Starke Druck & Werbeerzeugnisse,,,Druckerei in Sonderhausen (nachgewiesen 2001),kif,,+,
119316,Meyer und Kunz,Meyer und Kunz,,,"Fotografie
Kurfürstenstr. 14 -16
60486 Frankfurt/M.",kif,,+,
218212,"Brennerei Ludwig Lamberth, Viernheim","Brennerei Ludwig Lamberth, Viernheim",,,"""Branntweinbrennerei und Weinkellerei Ludwig Lamberth"" in Viernheim (nachgewiesen 1950er Jahre)",kif,,+,
64056,Hermann Schmiedt,Hermann Schmiedt (1833-1920),1833,1920,Hermann Schmiedt (*22. April 1833 - †5. April 1920) war Tuchmacher und zeitweise berufender Rendant der Stadtsparkasse Bitterfeld. Er rief 1908 die „Hermann Schmiedt-Stiftung“ zu Gunsten des Bitterfelder Bürgerheims ins Leben. Schmiedt war zeitweise Vorsitzender des Haus- und Grundbesitzerverein Bitterfeld.,piz,male,+,
32357,VEB Esda-Feinstrumpfwerke,VEB Esda-Feinstrumpfwerke,,,Firma in Oberlungwitz,kif,,+,
