MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
58365,Lucius Papius,Lucius Papius,,,"""Römischer Münzmeister, belegt ca. 79 v. Chr."" - gnd, 06.09.2020",piz,male,+,http://d-nb.info/gnd/1185227180
58006,Marcus Barbatius Pollio,Marcus Barbatius Pollio,,,"""Quaestor pro praetore 41 v. Chr. RRC Nr. 517. Erscheint auch als Duumvir in Parion unter Octavianus/Augustus (RPC I 384-385 Nr. 2261-2262)."" - https://ikmk.smb.museum/object?id=18215797, 12.09.2018",piz,,+,http://d-nb.info/gnd/1186998067
207009,Schachtanlage Westhausen,Schachtanlage Westhausen,,,"Dortmunder Bergwerk, welches zu der Gelsenkirchener Bergwerks-AG gehörte; 
nach 1955 als ""Verbundbergwerk Hansa-Westhausen"" aktiv",kif,,+,https://d-nb.info/gnd/251644-5
5848,Magistrat von Groß-Berlin,Magistrat von Groß-Berlin,,,"Verwaltung der Stadt nach dem Groß-Berlin-Gesetz von 1920

""Der Magistrat von Berlin war von 1808 bis 1919 sowie als Magistrat von Groß-Berlin von 1920 bis 1935 und von 1945 bis 1948 das oberste exekutive Organ (Stadtverwaltung, städtische Behörde, Stadtrat und Regierung) Berlins. Das Wort Magistrat leitet sich vom lateinischen magistratus ab, das so viel wie Amt, Träger des Amtes (Beamter) oder Behörde bedeutet. Der Vorsitzende des Magistrats war der Oberbürgermeister.

Von 1948 gab es dann in Berlin parallel

einen Magistrat bis 1950 in den westlichen Sektoren (dem späteren Senat mit einem Regierenden Bürgermeister) und

einen Magistrat bis 1990 im östlichen Sektor Berlins."" - (Wikipedia (de) 10.08.2021)",kio,,+,
267964,Hieronymus Rosenbaum,Hieronymus Rosenbaum (-1600),,1600,"Deutscher Maler. Nachgewiesen 1580-1600, tätig in Löbau, Berlin und Spandau. Porträt- und Historienmaler.",piz,male,+,
117215,Lithographisches Institut der Gebrüder Kehr & Niessen,Lithographisches Institut der Gebrüder Kehr & Niessen,,,"Das Lithographische Institut der Gebrüder Kehr & Niessen (auch ""lithographisch-artistisches"" Institut) in Köln lässt sich auf das 19. Jahrhundert datieren. Namentlich sind Johann Philipp Kehr (1801-?), Carl Kehr und Johann Philipp Kehr (1800-?) bekannt.",kif,,+,
341300,Deutscher Turnerbund (1919),Deutscher Turnerbund (1919),,,Antisemitisch ausgerichteter Dachverband 1919-1928,kiz,,+,https://d-nb.info/gnd/10021445-9
25165,Fotoatelier Grundner & Abich,Fotoatelier Grundner & Abich,,,"Fotoatelier in Berlin. Laut Sibylle Ruth Schmidtsiefen (http://www.berliner-fotografenateliers.de/pdf/SibylleRuthSchmidtsiefen_Diplomarbeit.pdf) bestanden Ateliers an folgenden Orten:
Inhaber: J.W. Albert Grundner
1878-1884 Köpenickerstraße 63

Inhber: J.W. Albert Grund. Herm. Abich
1885-1904 Köpenickerstraße 62 
 
Inhaber: J.W. Albert Grundner 
1891-1892 Rosenthalerstraße 65 
 
Inhaber: J.W. Albert Grundner
1896-1913 Gr. Frankfurterstraße 126

Inhaber: Ernst Rahn, Nachf. 
1913-1933 Gr. Frankfurterstraße 126",kif,,+,
299212,Klaus-Dieter Jänicke,Klaus-Dieter Jänicke (1936-2024),1936,2024,"Buchdrucker, Pressefotograf in Dessau",piz,male,+,https://d-nb.info/gnd/1372755268
276525,Heinz-Herbert Schaefer,Heinz-Herbert Schaefer,,,Verfasser von Eisenbahn-Fachliteratur (nachgewiesen 1974/80),piz,male,+,
67197,Fotoatelier Gustav Joop & Co.,Fotoatelier Gustav Joop & Co.,,,"Fotoatelier in
- Stockholm (ab 1863)
- Graudenz (ca. 1906)

""Gustav geb. 12.06.1836 in Tyskland, gest. um 1908. Als Fotograf in Stockholm 1863 registriert. Hoffotograf Sr.Majestät des Königs von Schweden und Norwegen; auf den Fotos Gustav Joop in eigenem Atelier; Für die Fotos danke ich herzlich Frau Jutta Brauer; Name des Ortes heute:Grudziadz"" - http://www.fotorevers.eu/de/fotograf/Joop/703/, 17.03.2019",kif,,+,
190271,Richard Hemke (Arzt),Richard Hemke (Arzt),,,Praktischer Arzt in Dannstadt (Westmark),piz,male,+,https://d-nb.info/gnd/125503458
23559,Schwenold (Mühlenbesitzer),Schwenold (Mühlenbesitzer),,,Mühlenbesitzer in Kolmschneidbach bei Triesdorf (Mittelfranken),piz,,+,
308720,Karl von Schneider,Karl von Schneider,,,"Zeichner in Hüfingen, hat u.a. 1911/13 Porträts von Bräunlinger Bürgermeistern und eines dortigen Ratsdieners gezeichnet.",piz,male,+,
315217,Albertina Kneifel,Albertina Kneifel (1871-),1871,,"Albertina Kneifel (Bärte) wurde am 12. Oktober 1871 geboren. Sie hatte einen Bruder Karl (ca. *1863). Ihr Vater war Karl Kneifel und verstarb am 24. September 1876. Ihre genealogischen Daten wurden vermutlich von ihr selbst oder ihrer Mutter in ein Gebetbuch ""Der Neugepflanzte Myrrhen-Garten"" (Zuckmantler Heimatstube ZH-00441) mit Bleistift geschrieben.",piz,female,+,
200662,Karl Planz,Karl Planz (1895-1965),1895,1965,"Georg Heinrich Karl Planz (*31.03.1895 Alsfeld, +25.1965 in Lübeck) war der Sohn von Elisabethe Margarethe Planz, geb. Döring, genannt Elise (*14.06.1864 Alsfeld, +19.12.1947 Alsfeld). Sie war als Hausangestellte und Kindermädchen bei der Familie Röntgen beschäftigt. Sie trat wohl im Jahr 1888 nach Umzug der Röntgens von Gießen nach Würzburg ihre Stelle an und blieb bis Ostern 1894 in Röntgens Diensten. Ab Herbst 1889 fungierte sie auch als Kindermädchen von Anna Bertha Röntgens Nichte Josephine Bertha Ludwig. Sie begleitete die Röntgens in dieser Funktion auf mehreren Reisen. Am 10.06.1894 heiratete sie in Alsfeld den Bäcker Wilhelm Planz (1860-1932) und bekam am 31.03.1895 ihren Sohn Georg Heinrich Karl Planz (*31.03.1895 Alsfeld, +25.1965 in Lübeck).",piz,male,+,
338414,Julius Pikoulas,Julius Pikoulas,,,"Arzt, Mediziner (nachgewiesen 1974)",piz,male,+,
53837,Robert Lindner GmbH & Co. KG (Butter-Lindner),Robert Lindner GmbH & Co. KG (Butter-Lindner),,,Lebensmittelhandel und Cateringunternehmen in Berlin und Hamburg.,kif,,+,
155391,Studio fotografico G. Cobau,Studio fotografico G. Cobau,,,"Fotoatelier in
- Triest",kif,,+,
297923,Matthias Ritthammer Werbeverlag,Matthias Ritthammer Werbeverlag,,,"Werbeverlag in Nürnberg, Burggschmietstraße 25",kif,,+,
258530,Viktor Sipos,Viktor Sipos,,,Er übermittelte Metalldetektorfunde an das Janus-Pannonius-Museum.,piz,male,+,
134853,Bernhard Heupold,Bernhard Heupold (1561-1628),1561,1628,"Bernhard, * 1561 Gundelfingen, † 1628 Augsburg, Lehrer, Schriftsteller",piz,male,+,http://d-nb.info/gnd/128423587
33389,Arbeitsamt Westerburg,Arbeitsamt Westerburg,,,"Behörde in Westerburg in Rheinland-Pfalz, 20. Jh.",kio,,+,
114622,Carl Peters (Frauenarzt),Carl Peters (Frauenarzt) (1872-),1872,,"""Carl Peters
17.12.1872 - 3.10.1915
akademischer Grad: Dr. med.
beruflicher Titel, Amtsbezeichung, Dienstgrad: Stadtverordneter
Beruf: Mediziner
- Studium der Medizin, Promotion
- 1900 erster Nachweis in Dresden als praktizierender Frauenarzt
- 1908-1913 Stadtverordneter in Dresden (Mitglied des Rechts-Ausschusses, später des Finanzausschusses)
- gefallen im 1. Weltkrieg"" - http://sammlungsdatenbank-museen-dresden.de/de/entitySearch?artId=66339, 19.07.2020",piz,male,+,
329070,Zoikon,Zoikon,,,"""Magistrat in Ephesos/Ionien zwischen ca. 202 und 150 v. Chr.

Lit.: W. Leschhorn, Lexikon der Aufschriften auf griechischen Münzen II (2009) 523 (ca. 202-150 v. Chr.); Ph. Kinns, The Attic Weight Drachms of Ephesus. A Preliminary Study in the Light of Recent Hoards, Numismatic Chronicle 159, 1999, 63. 87 (ca. 202-150 v. Chr.)."" - https://ikmk.smb.museum/ndp/person/15149, 06.07.2025",piz,,+,
62884,C. Birck (Lithograf),C. Birck (Lithograf),,,"Lithograf, wohl tätig in Berlin um 1850",piz,,+,
211514,"De Spirt, Daniel",De Spirt Daniel (1947-),1947,,French artist,piz,male,,
146559,Ministerium des Innern (UdSSR),Ministerium des Innern (UdSSR),,,Ministerium der Sowjetunion,kio,,,
200246,Vera von Claer,Vera von Claer (1922-2019),1922,2019,"Emailleurin, Künstlerin und Schmuckgestalterin, geboren 1922 in Jena, gestorben 2019 in Hamburg

 ""Tochter des Künstlers Charles Crodel, wurde am 3. Juli 1922 in Jena geboren. Sie lernte auf der Hochschule in Burg Giebichenstein in Halle""
(Quelle: http://gesichter-des-dka.gnm.de/content/mdc_person97eb, 29.11.2022)

(Vgl. https://sh-kunst.de/kuenstler/von-claer-vera-marie/, 29.11.2022)",piz,female,+,https://d-nb.info/gnd/119555018
46054,Bruce A. Flatin,Bruce A. Flatin,,,"US-amerikanischer Sammler, politischer Berater in Afghanistan",piz,male,+,
198656,Richard Kuna,Richard Kuna,,,Richard Kuna hat zwei Fotoalben der Stadt Dohna erstellt mit Bildern aus den 1960er und 1970er Jahren.,piz,male,+,
4846,Naturfreunde Thüringen,Naturfreunde Thüringen,,,"Thüringer Sektion der Naturfreunde

""Die Naturfreunde oder genauer die Naturfreunde Internationale, kurz NFI, ist eine international tätige, sozialistische Umwelt-, Kultur-, Freizeit- und Touristikorganisation. Die Wurzeln der Naturfreunde liegen in der Arbeiterbewegung im späten 19. Jahrhundert. Naturfreunde versteht sich als „Verband für Umweltschutz, sanften Tourismus, Sport und Kultur“. In ihrer Satzung bekennt sie sich zum demokratischen Sozialismus und ist somit von überwiegend bürgerlichen Gebirgs- und Wandervereinen oder den kurze Zeit später entstandenen jugendlichen Wandervögeln abzugrenzen.

Bekannt sind sie vor allem durch ihr europaweites Netz von fast 1000 Naturfreundehäusern: preisgünstigen, naturnah gelegenen öffentlichen Gast- und Übernachtungsstätten, die für Einzelgäste und Gruppen zur Verfügung stehen. Naturfreunde-Organisationen bestehen in 48 Ländern, hauptsächlich in Europa. Mit einer halben Million Einzelmitgliedern gehören die Naturfreunde zu den weltweit größten NGOs."" - (Wikipedia (de) 10.08.2021)",kiz,,+,
52169,Otto Scherfling,Otto Scherfling (1827-1881),1827,1881,"Landschaftsmaler, Schreib- und Zeichenlehrer in Berlin, unehelicher Sohn einer Schneiderstochter und eines preußischen Leutnants, älterer Bruder von Adolph Scherfling. Ausbildung nicht nachweisbar, sicher in Berlin. Seit 1855 verheiratet, wohl keine Kinder. Mitglied des Vereins Berliner Künstler; auch Mitglied im Entomologischen Verein Berlin und mit entomologischer Sammlung. Als Schreib- und Zeichenlehrer am Friedrich Wilhelm Gymnasium Berlin tätig. 
Darüber hinaus vielfältige Reisen vor allem nach Süddeutschland und in die Alpen. Mit Aquarellen zwischen 1860 und 1881 auf der Berliner Akademie-Ausstellung vertreten, sämtlich Landschaftsmotive seiner Reisen und aus der Mark Brandenburg darstellend. Ausstellungsdebüt ein Motiv aus der Märkischen Schweiz bei Buckow. 16 Aquarelle erworben von der Nationalgalerie Berlin (jetzt Kupferstichkabinett) der größte zusammenhängende Bestand zum Künstler, Zeugnis der Wertschätzung zu Lebzeiten. Detailliert und stimmungsvoll ausgeführt die Tradition der realistischen Reiseaquarelle, diese Tradition mit der Moderne abbrechend. Seine brandenburgischen Aquarelle zeigen sonst nicht dargestellte Motive, auffallend ist sein Blick für die differenzierte Darstellung unterschiedlicher Baumarten. Im Kunsthandel vereinzelt, insgesamt etwa 40 Werke nachweisbar, die sicher nur einen geringen Teil seiner ursprünglichen Tätigkeit darstellen. [kl-bb]",piz,male,+,
75413,Belayetara,Belayetara,,,"Belayetara, geboren um 1872 in der Nähe von Niafunké, war ein malischer Bauer, der während des Ersten Weltkriegs im Kriegsgefangenenlager Wünsdorf interniert war.",piz,male,+,
337090,Johann Joseph Bauer (Büchsenmacher),Johann Joseph Bauer (Büchsenmacher),,,"""Johann Joseph Bauer (Pauer) ist als Büchsenmacher zwischen 1708 und 1744 in Wien registriert, 1744 wurde er Innungsmeister, siehe Heer ""Der neue Stöckel"""" - https://auctions.springer-vienna.com/de/l/17410/antike_waffen/pair_of_flintlock_saddle_pistols_johann_joseph_bauer_-_vienna_calibre_14_mm_no_n, 18.02.2026",piz,,+,
2978,Dieter Müller (Zoologe),Dieter Müller (Zoologe),,,Zoologe in Mainz. Aktiv um 2010.,piz,male,+,
183730,Friedrich Moritz (Schmied),Friedrich Moritz (Schmied),,,"Schmiedemeister in Schlepzig, Großvater der Malerin Marie Elisabeth Mortitz (1860-1925)
[Quelle: Evangelisches Landeskirchliches Archiv in Berlin, Kirchenbuch Paul-Gerhard-Kirche Lübben, Trauungen 1854, S. 197, Nr. 7]",piz,male,+,
343153,Philipp Westphal,Philipp Westphal,,,"Maler in Königsberg. Geboren um 1610, gestorben um 1680. Porträt- und Historienmaler.",piz,male,+,
1123,I. Scheff & Bros.,I. Scheff & Bros.,,,(Ansichtskarten-) Verlag in San Francisco,kif,,+,
