MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
331732,Johann Christian Nelsen,Johann Christian Nelsen (1653-1727),1653,1727,"Familienmitglied einer aus dem Niederrheingebiet nach Zittau zugewanderten Familie, welche ab dem 16. Jahrhundert hohe Ämter in Zittau belegen; studiert Jura in Jena; selbst später als Rat, oberster Stadtrichter und Bürgermeister tätig",piz,male,+,
16903,Johann Adam Hendler,Johann Adam Hendler,,,"Bossierer und Modelleur des 18. Jh. in Braunschweig, Fürstenberg (Weser), Meißen und Wien

""Schuf 1780 bis 1785 in der Porzellanmanufaktur Fürstenberg vor allem Bildnisse der herzoglichen Familie Wolfenbüttels aus Biskuitporzellan"" - gnd, 01.01.2021",piz,male,+,http://d-nb.info/gnd/1034744232
345498,Luise Krajewsky,Luise Krajewsky (1825-1911),1825,1911,"Glas- und Porzellanmalerin in Berlin

Geburtsname: Luise Franziska Florentine Stein",piz,female,+,
291275,Meisterschule für Mode der Freien und Hansestadt Hamburg,Meisterschule für Mode der Freien und Hansestadt Hamburg,,,"gnd: 5279268-7

Typ: Körperschaft
Datierung: +1967

--------
 Meisterschule für Mode der Freien und Hansestadt Hamburg
Schule für Formgebung der Textil- und Bekleidungswirtschaft (Hamburg)
1965-1967 Meisterschule für Mode, Werkkunstschule für Textil, Werbung und Grafik der Freien und Hansestadt Hamburg
ab 1967 Werkkunstschule der Freien Hansestadt Hamburg",kio,,+,https://d-nb.info/gnd/5279268-7
13410,Verlag Willmuth Arenhövel,Verlag Willmuth Arenhövel,,,Verlag in Berlin,kif,,+,
205173,Heinz Johannsen,Heinz Johannsen,,,Wohnt in Mühlenredder 5 in 24787 Fockbek (2022),piz,male,+,
23085,Pauline (Korrespondierte mit Elisabeth Leonhard),Pauline (Korrespondierte mit Elisabeth Leonhard),,,Nachweis für 1917,piz,,+,
22462,Numismatischer Verein Stollberg,Numismatischer Verein Stollberg,,,"""Im Mittelpunkt der Arbeit des Numismatischen Vereins Stollberg steht natürlich die Beschäftigung mit der Numismatik. Dies beinhaltet vor allem die wissenschaftliche Auseinandersetzung mit den Zahlungsmitteln aller Epochen und Territorien."" - http://www.nvs-stl.de/, 20.09.2017",kiz,,+,
156687,M. Schröder Meissen,M. Schröder Meissen,,,Als Herausgeber von Postkarten für die Zeit um 1910 nachgewiesen.,kif,,+,
1876,Manufaktur Samuel van Eenhoorn,Manufaktur Samuel van Eenhoorn,,,Delfter Fayencemanufaktur,kif,,+,
269796,Paul Bergmann (Arzt),Paul Bergmann (Arzt),,,Dr. med. Sanitätsrat in Berlin.,piz,male,+,https://d-nb.info/gnd/1325876410
256379,Werner Zorn,Werner Zorn,,,"Modellbauer in Berlin (Ost), 1969 nachgewiesen",piz,male,+,
307294,Fotoatelier Otto Krüger,Fotoatelier Otto Krüger,,,"Fotoatelier in
- Berlin-Moabit, Alt-Moabit 131, um 1910.",kif,,+,
232208,Kieler Actien-Brauerei vormals Scheibel,Kieler Actien-Brauerei vormals Scheibel,,,"Gründung der Brauerei 1846 als Brauerei Scheibel, Auflassung 1917 durch Verschmelzung mit der Brauerei zur Eiche Kiel.",kif,,+,
246170,Carl Völlmecke,Carl Völlmecke (1890-1972),1890,1972,"Kaplan der katholischen Kirche Tangermünde 1916 - 1944, Propst in Soest 1944 - 1972",piz,male,+,
340569,J. Braun,J. Braun,,,Kupferstecher um 1776,piz,male,,
280658,Carl Walter (Künstler),Carl Walter (Künstler) (1833-1922),1833,1922,"Künstler, Gründer und Leiter der ""Anstalt für kirchliche Kunst"" in Trier",piz,male,+,
165332,Stübgen & Co.,Stübgen & Co.,,,Hersteller von Petroleumlampen in Erfurt (nachgewiesen im frühen 20. Jh.),kif,,+,
197488,Carl Friedrich Schubert Eisenkonstuktionen,Carl Friedrich Schubert Eisenkonstuktionen,,,Unternehmen in Chemnitz. Nachgewiesen für 1929.,kif,,+,
262111,Elisabeth Wolfermann,Elisabeth Wolfermann (-1846),,1846,"* 1759?, +07.04.1846 Frankfurt am Main; Dienerin in Frankfurt in Diensten von Catharina Elisabeth Goethe. 
Geborene Hoch, 1809 Heirat mit dem Instrumentenschleifer Johannes Wolfermann (1844 verwitwet).
Andere Namensformen: Lieschen Wolfermann, Lieschen Hoch, Elisabeth Hoch, Elisabetha Wolfermann, Elisabetha Hoch
Quelle: Maria Belli-Gontard: Leben im Frankfurt am Main. Auszüge der Frag- und Anzeigungs-Nachrichten (des Intelligenz-Blattes) von ihrer Entstehung an im Jahre 1722 bis 1821. 9. Band (1802-11). Frankfurt am Main 1850, S. 106.",piz,female,+,
17146,Glass,Glass (Firma),,,Hersteller u.a. von Entkernern,kif,,+,
291699,"Verlag Julius Hoffmann, Stuttgart","Verlag Julius Hoffmann, Stuttgart",,,"Datierung: *1885
Historische Adress-Informationen: 
DWB-Mitgliederverzeichnis 1908:
Verlag, Stuttgart, Senefelderstraße 25
--------
Jul. Hoffmann sen. gründete unter eig. Namen den Verlag, war bei Thienemann beschäftigt.",kif,,+,
142943,47. Gardeschützendivision (Armee der UdSSR),47. Gardeschützendivision (Armee der UdSSR),,,Teil der Streitkräfte der UdSSR.,kio,,+,
