MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
43833,Johann Benedikt Groß,Johann Benedikt Groß (1760-1826),1760,1826,"""Johann Benedikt Groß, Tabak-Fabrikant zu Bamberg; geb. zu Leipzig am 18. Mai 1758, gest. zu Bamberg am 5. Juli 1826. Er wimete sich der Handlung, kam bald auf das Comptoir des zu jener Zeit so berühmten Banquier-Hauses Frege & Comp. in Leipzig, und verehelichte sich daselbst mit Johanna Enderlin. Da ihm die angenehme Gegend um Bamberg schon früher bekannt war, so benützte er die Gelegenheit, das ausgebotene ehemalige fürstliche Jagdschloß Jägersburg bei Forchheim, welches der Fürstb. Lothar Franz v. Schönborn, der Gründer der Pommersfelder Gemälde-Galerie, 1721 erbauen ließ, zu erwerben, woselbst er 1806 eine Tabakfabrik errichten wollte, welche er aber Kriegsverhältnisse halber zu Bamberg etablierte und sehr erweiterte. Schon in früher Jugend hatte er Vorliebe für Gemälde, und 1816 kaufte er die ganz Sammlung des zu Bamberg verstorbenen letzten Brombacher Prälaten Heinrich Göbhardt. Sie gehörte unter die besten hiesiger Stadt, und enthielt nur Werke aus der altdeutschen Schule. Groß brachte dieselbe nach Leipzig, und weil damals die Liebhaberei für diese Schule sehr vorherrschend war, so verwerthete er sie sehr gut. Dieses bewog ihn, seine Jägersburg gegen Gemälde an den Kunsthändler Jakob Wächter zu verkaufen. Hiedurch legte Groß den Grund zu seinem eigenen Cabinet, welches er durch Ankäufe von Major Schneider und Kaufmann Riboudet sehr vermehrte. Groß trat 1824 dem Kunstvereine bei, und besuchte seine Versammlungen sehr häufig."" - Bericht über den Kunst-Verein zu Bamberg seit seinem Entstehen am 12. Dezember 1823 bis zum Jahre 1843, Bamberg 1843, S. 51",piz,male,+,
285984,Andreas Becker,Andreas Becker (1959-),1959,,Langjähriger Technischer Leiter an der Hochschule für Schauspielkunst Ernst Busch Berlin und am dazugehörigen bat-Studiotheater.,piz,male,+,https://d-nb.info/gnd/1350203947
57828,Jimmy C. Banks,Jimmy C. Banks,,,Colonel Jimmy Banks war der letzte Kommandeur der U.S. Army Berlin Brigade. Am 12. Juli 1994 wurde die Brigade in Anwesenheit von Bundeskanzler Helmut Kohl und US-Präsident Clinton offiziell außer Dienst gestellt. -(AlliiertenMuseum 14.08.2018),piz,male,+,
278885,Werner Schmiedecke,Werner Schmiedecke,,,Spender von Erinnerungsstücken des 1. FC Kaiserslautern (nachgewiesen 2012),piz,male,+,
270979,Gerngross-Gruppe,Gerngross-Gruppe,,,Gesamtheit aller zum Unternehmen A. Gerngross gehörenden Warenhäuser.,kif,,,
118863,Johann Friedrich Hertz,Johann Friedrich Hertz (1736-1803),1736,1803,"Johann Friedrich Hertz (geb. 12. März 1736 in Cannstatt, gest. 20. Januar 1803 in Heiningen), evangelischer Pfarrer in Faurndau und Heiningen.",piz,male,+,
202976,Manuel de Paiva Pessoa,Manuel de Paiva Pessoa,,,"""Pessoa, Dr. Manuel de Paiva
Portugiesischer Notar und Archäologe.
Sammlung versteigert bei Sotheby's in New York am 9. Dez. 1993 sowie Spink/Taisei Auktion 47 vom 9. Juni 1993."" - https://ikmk.smb.museum/ndp/person/7851, 12.06.2022",piz,male,+,
155494,Wilhelm Zuckschwert,Wilhelm Zuckschwert,,,Wilhelm Zuckschwert fertigte 1926 eine Präzisionspendeluhr als Meisterstück an der Staatlichen Uhrmacherschule Furtwangen.,piz,male,+,
35094,W. Veit,W. Veit,,,"Lithograf, nachgewiesen um 1840.

vermutlich zwei verschiedene W. Veith
1 x Lithograf
1 x Dr. med. W. Veit, Hersteller (SMB)",piz,male,+,
40460,Franz Peter August von Brentano,Franz Peter August von Brentano (1797-1813),1797,1813,Halbbruder des Clemens von Brentano. Aus Frankfurt am Main. Gefallen als württembergischer Junker im Befreiungskrieg 1813.,piz,male,+,
259294,William Henry,William Henry,,,William Henry war katholischer Kaplan im Dienst der britischen Royal Air Force auf dem Stützpunkt und Flugplatz Faßberg während der Berliner Luftbrücke.,piz,male,+,
15751,Johann Heinrich Meyer (Druck und Verlag),Johann Heinrich Meyer (Druck und Verlag),,,"In der ersten Hälfte des 19. Jahrhunderts als Druckerei und Verlag nachweislich. U.a. Drucklegung: Neues Braunschweigisches Gesangbuch, 1822.",kif,,+,
23756,A. Radlach (Mühlenbesitzer),A. Radlach (Mühlenbesitzer),,,Mühlenbesitzer in Kirchhain,piz,,+,
308493,Anna Theresia Scheubel,Anna Theresia Scheubel (-1791),,1791,"Deutsche Malerin. Geboren um 1725-30, tätig in Bamberg. Porträtmalerin. Tochter des Malers Johann Joseph Scheubel II. (1686-1769), Schwester der Malerin Maria Katharina Scheubel (-1786) und des Malers Johann Joseph Scheubel III. (1733-1801).",piz,female,+,
135752,Barthold Vaget,Barthold Vaget (1656-1724),1656,1724,"""studierte in Wittenberg; Mitglied des ""deutschgesinnten Ordens"" oder der ""deutschgesinnten Genossenschaft""; 1679 Kantor zu Bergerdorf; ab 1684 Pastor in versch. Gemeinden in Russland; 1712-18 Generalsuperintendent aller evang.-dt. Kirchen in Russland"" - gnd, 21.03.2021",piz,male,+,http://d-nb.info/gnd/122685555
47194,Gustav Ewald Feuerlöschgeräte,Gustav Ewald Feuerlöschgeräte,,,"Die Firma Gustav Ewald Feuerlöschgeräte, 1878 in Küstrin-Neustadt gegründet, zählte zu den Pionieren der Feuerlöschgeräteherstellung. 1904 fusionierte die Fa. mit der Justus Christian Braun AG (Nürnberg), der Feuerwehrgeräte-Fabrik C. D. Magirus (Ulm) und der Feuerwehrrequisiten-Fabrik I.G. Lieb (Biberach/Riß) zu einer Vertriebsgesellschaft mit dem Namen Vereinigte Feuerwehr-Geräte-Fabriken GmbH Berlin bzw. Ulm.",kif,,+,
