MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
263853,Nicolaus Umbhöfer,Nicolaus Umbhöfer,,1649,"Deutscher Maler. Nachgewiesen 1621, tätig in Husum und Gottorf. Porträt-und Historienmaler.",piz,male,+,
40806,"Atelier Michel Audran, Manufacture royale des tapisseries","Atelier Michel Audran, Manufacture royale des tapisseries",,,"Manufaktur in Aubusson, betrieben von Michel Audran ab 1792",kif,,+,
198601,Annelise Rosenberg,Annelise Rosenberg (1916-2017),1916,2017,"Die Fotografin und Journalistin Annelise (Ike) Rosenberg war die Tochter eines Sozialdemokraten und Reformpädagogen, der 1933 Berufsverbot bekam. In Berlin machte sie eine Ausbildung als Journalistin und Fotografin. 1942 heiratete sie den Fotografen Hannes Rosenberg, mit dem sie Ende der 1940er Jahre nach München ging. Dort arbeiteten die beiden für verschiedene Zeitungen und Zeitschriften, darunter die von den Amerikanern herausgegebene ""Neue Zeitung"". Später gaben sie und ihr Mann Bücher über Kindererziehung heraus sowie ein Buch über moderne Stickerei. Annelise Rosenberg gründete außerdem eine Fabrik für Kinderbekleidung, die sie acht Jahre lang leitete. (Quelle: Christiane Wachsmann/HfG-Archiv im Gespräch mit Annelise Rosenberg, 2009)

""Hannes Rosenberg was a German photojournalist active from the 1940s."" - (Wikipedia (en) 22.03.2022)",piz,male,+,
181713,Annette Blesson,Annette Blesson (1792-1882),1792,1882,"Porträtmalerin, entstammte der katholischen Diaspora in Potsdam/Berlin, mütterlicherseits der französischen Künstlerfamilie Tassaert aus Berlin, väterlicherseits der französischen Familie Blesson. Sie erlernte die Miniatur, die auch von den weiblichen Mitgliedern der Familie Tassaert ausgeübt wurde. Ab 1815 war sie mit dem Arzt Dr. Friedrich Busse verheiratet. Ihre künstlerischen Ambitionen scheint sie nebenbei und nur bis zu ihrer Verheiratung gepflegt zu haben, denn sie ist nur 1804–1814 auf der Berliner Akademie-Ausstellung vertreten und wird dort meist als Dilettantin bezeichnet. Werke von ihr sind nur vereinzelt nachweisbar, davon zwei im Stadtmuseum Berlin. [kl-bb]",piz,female,+,
328752,VEB Zittauer Textilveredlung,VEB Zittauer Textilveredlung,,,"Der VEB Zittauer Textilveredlung war aus der Bleicherei, Färberei, Appretur Anstalt und mechanischen Weberei F. A. Bernhardt hervorgegangen. 
1863 kauft Friedrich August Bernhardt, der eine Hausweberei betrieb das ehemalige Königliche Zollamt am Ottokarplatz und lässt 1864 eine mechanische Orleansweberei errichten die ab 1866 um eine Färberei und Veredlung erweitert wird. 1892 übernimmt Otto Weise und vergrößert die Firma erheblich. Ab 1923 Aktiengesellschaft. 1945 , 80 % durch Bombeneinwirkung zerstört, ab Juli 1945 Beginn der Produktion in geringem Umfang. 1953 Enteignung in Volkseigentum und zum VEB Zittauer Textilveredlung umbenannt und Angliederung des VEB Großschönauer Bleiche. 1955/56 Stilllegung der Weberei, wird zum reinen Veredlungsbetrieb. Ab 1957 als Produktionsbereich 5 zum VEB Textilkombinat Zittau (TKZ) mit anderen VEB zusammengeschlossen. Mit Großbetriebsbildung 1971 an den VEB Oberlausitzer Textilbetriebe Neugersdorf (Lautex) angeschlossen. 1990 Umwandlung des VEB Lautex in Lautex AG ab 01.01. 1992 Abspaltung in Zittauer Textilveredlung in der Textil GmbH Ostsachsen. 1998 Stilllegung der Produktion am Ottokarplatz und Produktion im neuen Gewerbegebiet Weinau. 1999-2002 Abbruch und Sanierung des Werkes / Geländes am Ottokarplatz.",kif,,+,
36022,Jacobus Haffman,Jacobus Haffman,,,"Verleger, um 1750 in Amsterdam",piz,,+,
65966,Diodoros (Myndos),Diodoros (Myndos),,,"""Magistrat in Myndos/Karien im 2. Jh. v. Chr.
Lit.: W. Leschhorn, Lexikon der Aufschriften auf griechischen Münzen II (2009) 453."" - http://www.mkfrankfurt.uni-frankfurt.de/object?lang=de&id=ID579, 24.02.2019",piz,,+,
75369,Rafilipo,Rafilipo,,,"Rafilipo, geboren um 1893 auf Madagaskar, war ein madagassischer Bauer, der während des Ersten Weltkriegs im Kriegsgefangenenlager Wünsdorf interniert war.",piz,male,+,
192510,Christa Fürnkranz,Christa Fürnkranz,,,"Enkelin von Thekla Sailer, dem Kindermädchen der Familie Hofmannsthal.",piz,female,,
271371,Diederich Herman Stamm,Diederich Herman Stamm (-1827),,1827,"Iserlohner Kaufmann; V: Johann Bernhard Stamm, M: NN; verheiratet mit Johanna Catharina Elisabeth Schulte",piz,male,+,
172371,Benjamin Gailliaerde,Benjamin Gailliaerde (1913-2012),1913,2012,P. Benjamin Gailliaerde war ein belgischer Priester und Prämonstratenserchorherr.,piz,male,+,
275388,Euaion-Maler,Euaion-Maler,,,"""[...] Euaion-Maler zugeschrieben, einem attischen Vasenmaler, der um die Mitte des 5. Jhs. v. Chr. tätig war, und der seinen Namen von dem viel gelobten Jüngling auf der Schale vom Louvre G 401 hat. Er war ein Schüler des Douris, der fast nur Kylikes malte, mit einer besonderen Vorliebe für Schul-, und Kriegsszenen. Sein Studium von Männerakten in statischer Haltung eifert fast schon den Vorbildern nach, die wir aus der Bildhauerkunst kennen. "" (https://www.museivaticani.va/content/museivaticani/de/collezioni/musei/museo-gregoriano-etrusco/sala-xxi--della-meridiana--ceramica-attica-ed-etrusca/kylix-attica-del-pittore-di-euaion.html 12.11.2025""",piz,male,+,
199900,Helene Paschke-Schmidt,Helene Paschke-Schmidt,,,Glaskünstlerin in Starnberg.,piz,female,+,
150087,Johann Christian Kessner,Johann Christian Kessner (1774-1854),1774,1854,Goldschmied in Berlin.,piz,male,+,
12110,Kupferdruckerei Wilhelm Schneider & Co.,Kupferdruckerei Wilhelm Schneider & Co.,,,Druckerei in Berlin,kif,,+,
151017,M. Hess (Eisenwerke),M. Hess (Eisenwerke),,,Ehemaliges Eisenwerk in Veile (Dänemark),kif,,+,
238979,Farbwerk Cunsdorf Bannier & Hahnefeld KG,Farbwerk Cunsdorf Bannier & Hahnefeld KG,,,Farbenfabrik in Reichenbach / Erzgeb.,kif,,+,
190294,Eugen Ehrenböck,Eugen Ehrenböck (1875-1947),1875,1947,Inhaber einer Kunst-Metallwerkstätte in München.,piz,,+,
190095,Frauenbuch-Verlag Graz,Frauenbuch-Verlag Graz,,,Verlag in Graz,kiz,,+,
17243,August Sy (Bauer),August Sy (Bauer),,,Bauer in Bergholz (2. H. 19. / 1. H. 20. Jh.),piz,male,+,
123345,Melchior Hoffmann,Melchior Hoffmann,,,"""Hoffmann, Melchior
Münzmeister in Cölln (Berlin) von 1602 bis 1614."" - https://ikmk.smb.museum/ndp/person/1711, 17.06.2020",piz,male,+,
31417,Hardy Müller,Hardy Müller (1965-),1965,,"1965 in Ludwigshafen geboren
Fotodesignstudium an der FH-Bielefeld bei Professor Jürgen Heinemann
seit 1995 als freiberuflicher Fotograf tätig
seit 2001 im internationalen Rahmen, u. a. für die Zeitschriften Du, Geo, Greenpeace Maga-zin, Stern, Zeit Magazin
lebt und arbeitet in Frankenthal",piz,male,+,http://d-nb.info/gnd/1162975369
189052,Augustinus Verlag,Augustinus Verlag,,,"Der Augustinus-Verlag war ein theologischer Fachverlag des Augustinerklosters mit Sitz in Würzburg. Mit der Gründung des „Augustinus-Instituts der Deutschen Augustiner“ im Jahre 1937, das die Erforschung der Werke des hl. Augustinus, aber auch der spätmittelalterlichen Augustinertheologen sowie der Geschichte des Augustinerordens zum Ziel hatte, wurden nach und nach mehrere wissenschaftliche Reihen ins Leben gerufen, deren Bände bis 2005 im ordenseigenen „Augustinus-Verlag“ in Würzburg erschienen sind.

Inzwischen werden die Publikationen von der „Bibliotheca Augustiniana“ herausgegeben und erscheinen seit 2006 im Würzburger Echter Verlag unter „augustinus bei echter“.",kif,,+,
2270,Branntwein- und Likörfabrik Alfred Göpffarth,Branntwein- und Likörfabrik Alfred Göpffarth,,,"Alfred Göpffarth u. J. C. Wedekind (Inh. Alfred Göpffarth), Nordhausen am Harz, Marienweg 6/8 [1935, 1937, 1941])",kif,,+,
4711,Arthur Kornacker KG,Arthur Kornacker KG,,,Druckerei in Merseburg,kif,,+,
3558,Töpferei Schran (Großensee),Töpferei Schran (Großensee),,,Der Betrieb war ansässig in Großensee.,kif,,+,
61094,Moritz Erble (Stempelschneider),Moritz Erble (Stempelschneider),,,"""Moritz Erble (Eberlein)
Stempelschneider aus Braunschweig, tätig u.a. für Nordhausen im Jahre 1556.
Das Herz auf dem Nordhausener Taler von 1556 ist möglicherweise seine Marke.
Lit.: E. Lejeune, Die neueren Münzen und Medaillen der Reichsstadt Nordhausen (1910) 2. "" - https://ikmk.smb.museum/object?id=18202053, 30.03.2019",piz,male,+,
