MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
271353,Győző Kövessy,Győző Kövessy (1861-1938),1861,1938,ungarischer Ministerialbeamter,piz,male,+,
269352,A. Langrock (Verlag),A. Langrock (Verlag),,,Der Verlag A. Langrock an der Gitschiner Str. 55 in Berlin-Kreuzberg veröffentlichte und publizierte Ansichtskarten.,kif,,+,
1927,VEB Getränkekombinat Berlin PO Spreequell,VEB Getränkekombinat Berlin PO Spreequell,,,"Der Betrieb ""Spreequell"" wurde 1969 an der jetzigen Indira-Ghandi-Straße in Berlin-Weißensee als Betrieb VII (Betriebstätte für alkoholfreie Getränke) des VEB Getränkekombinat Berlin gegründet.

""Spreequell ist eine Dachmarke für Mineralwasser der Spreequell Mineralbrunnen GmbH, Berlin, die zur hessischen Rhön-Sprudel-Gruppe gehört. Der Name leitet sich vom Fluss Spree ab. Er wurde mit Hilfe eines Ideenwettbewerbes gefunden, der zeitgleich mit der Errichtung des Werkes Ende der 1960er Jahre stattfand. Das Mineralwasser stammte ursprünglich aus einem Tiefbrunnen in Berlin-Weißensee. Seit der Schließung des Berliner Brunnens am 31. März 2003 bezieht das Unternehmen sein Grundprodukt aus einer Quelle in Dobra, einem Stadtteil von Bad Liebenwerda im südlichen Brandenburg. In Berlin verblieb nur noch eine Spreequell-Vertriebsorganisation. Die Brunnen und die Abfüllanlage an der Indira-Gandhi-Straße 25 wurden von Spreequell aufgegeben. Auf dem Gelände ist heute ein Getränkegroßhändler ansässig."" - (Wikipedia (de) 10.08.2021)",kif,,+,
153118,Heinrich Hugo Wilhelm Gundlach,Heinrich Hugo Wilhelm Gundlach (1884-1964),1884,1964,"Henry Gundlach studierte an der Kunstgewerbeschule am Lerchenfeld in Hamburg.

""Henry Gundlach wurde in Südafrika geboren. Sein Vater baute dort Windmotoren. 1886 übersiedelte die Familie nach Hamburg. ... 1939 zog er daher nach Hanstedt in sein schon vorher erworbenes Haus. Hier eröffnete er das „Malerhaus Henry Gundlach“. Bis zu seinem Tode 1964 war er von einem wahrhaft fanatischen Schaffensdrang beseelt ..."" - https://www.sylt-antik.de/assets/img/pdfs/bruecke.pdf, 20.11.2020",piz,male,+,http://d-nb.info/gnd/1209567962
171279,G. Friedel (Fotograf),G. Friedel (Fotograf),,,Fotograf in Lennep (heute: Remscheid-Lennep) um 1900.,piz,,+,
344903,Adolf Max Fehr,Adolf Max Fehr,,,"Sohn des Juraprofessors Hans Fehr (1874-1961) in Jena, Halle/S., Leipzig und Bern",piz,male,,
327790,Marie von Stein,Marie von Stein,,,Tochter von Gottlob Friedrich Konstantin „Fritz“ Freiherr von Stein (geb. 26. Oktober 1772[1] in Weimar; gest. 3. Juli 1844 in Breslau).,piz,female,,
338219,Carl Münch,Carl Münch,,,"Gebrauchsgrafiker, um 1900 durch Ansichtskarten (Chromolitographien, ""Künstlerkarten"") nachgewiesen
(noch ungeklärt, ob mit dem 1872 in Karlsruhe geborenen, in Stuttgart tätigen Maler Carl Hermann Münch identisch)",piz,male,+,
20873,Fotoatelier Otto von Zabuesnig,Fotoatelier Otto von Zabuesnig,,,"Fotoatelier in
- Bad Wörishofen, Eichwaldstraße",kif,,+,
46175,Johannes von Ross,Johannes von Ross (1787-1848),1787,1848,Sammler von Ethnografika. (http://www.smb-digital.de),piz,male,+,
