MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
200517,Willi Jennrich,Willi Jennrich,1901,1945,"Der Künstler Willi Jennrich war ein deutscher Maler und Grafiker. Seit 1923 arbeitete er freiberuflich für die Zeitschriftenn ""Der Junggeselle"", ""Der Reigen"", ""Die Schönheit"".",piz,female,+,
274066,Gudrun Söll,Gudrun Söll,,,Einwohnerin von Dieburg (nachgewiesen 1970),piz,female,+,
6379,H. Meyerding (Druckerei),H. Meyerding (Druckerei),,,Druckerei in Quedlinburg,kif,,+,
273351,François Selimand,François Selimand,,,"Textilkünstler, tätig 1778-1789",piz,male,+,
133229,Arcolano Armafodrito,Arcolano Armafodrito,,,Erscheint auf einem Kupferstich von Wenzel Hollar um 1650,piz,male,+,
9811,Hermann Jansen (Fotograf),Hermann Jansen (Fotograf),,,"Kölner Fotograf, nachgewiesen für Zeit um 1928.",piz,male,+,
251682,J. Marttiini Finland,J. Marttiini Finland,,,Waffenhersteller aus Lappland (Finnland),kif,,+,
198926,Walter Vernon Daniell,Walter Vernon Daniell (1858-1928),1858,1928,Walter Vernon Daniell war ein englischer Buchhändler und Herausgeber von Druckgrafiken.,piz,male,+,
169344,Johann Wehrle (Uhrmacher),Johann Wehrle (Uhrmacher),,,"""Johann Wehrle fertigte in Simonswald (Schwarzwald) um das Jahr 1768 die erste Spieluhr, wozu er Glasglöckchen verwendete. Sein Sohn Christian Wehrle vervollkommnete des Vaters Arbeit und verband mit den Glöckchen ein Saitenspiel."" - https://watch-wiki.org/index.php?title=Wehrle,_Johann, 25.07.2022",piz,male,+,
198725,Fotoatelier F. A. Zeiberdlich,Fotoatelier F. A. Zeiberdlich,,,F. A. Zeiberdlich Fotoatelier,kif,,+,https://d-nb.info/gnd/1078801002
293481,Marta Franck,Marta Franck,,,Lebtre 1911 in Berlin-Wannsee.,piz,female,,
114912,Carl Emil Trebsdorf,Carl Emil Trebsdorf (-1870),,1870,"""Carl Emil Trebsdorf,
- 30.11.1870 Villiers sur Marne
Beruf: Militär
Beruf: Seconde-Leutnant
Beruf: Offizier
- deutscher Offizier, Seconde-Leutnant im sächsischen 7. Infanterie-Regiment Nr. 106
- 1870: Teilnahme am Deutsch-Französischen Krieg 
- 30.11.1870: gefallen bei Villiers sur Marne
(Quelle: Untersetzkarton)"" - Stadtmuseum Dresden, 09.03.2020",piz,male,+,
183255,Weizenmühle George Plange,Weizenmühle George Plange,,,Mehlhersteller aus Düsseldorf,kif,,+,
24053,Trotzer (Mühlenbesitzer),Trotzer (Mühlenbesitzer),,,Mühlenbesitzer in Köthen. Nachgewiesen für Zeit um 1900.,piz,,+,
61936,Carl Friedrich König (Medailleur),Carl Friedrich König (Medailleur),,,"Medailleur, tätig im 19. Jhd.",piz,male,+,
256671,Jacob Hauck,Jacob Hauck,,,"Deutscher Maler. Geboren um 1694, gestorben 1769/70. Tätig in Bad Homburg, Mannheim um 1739/42-1758 (dort Hofmaler), 1758 's-Hertogenbosch, 1758 Köln, 1759 Aachen, 1769 Utrecht. Porträt- und Historienmaler. Stammvater der Malerfamilie Hauck. Vater und Lehrer der Maler Friedrich Ludwig (1718-1801), Johann Peter Friedrich (1723-1794), Elias Philip (1735-1784) und August Christian (1742-1801).",piz,male,+,
222097,Standesamt II Stettin,Standesamt II Stettin,,,Behörde für Beurkundung von Personenstandsfällen in Stettin,kio,,+,
6436,Jean Adrien Servandoni,Jean Adrien Servandoni (1736-1810),1736,1810,"Maler, Zeichner, Bühnendekorations-Entwerfer.",piz,male,+,
34187,Helene Friedrich,Helene Friedrich (1902-1984),1902,1984,"Geboren am 16. Mai 1902 als Helene Prilloff.
Gestorben am 04.12.1984.
Heirat mit Alfred Karl Willy Friedrich (geb. 6. Marz 1895, Zimmermann aus Wolmirstedt) am 18. September 1926.
Sohn: Alfred Werner Friedrich, geboren am 6. Oktober 1928 in Wolmirstedt.
Tochter: Edith Prilloff, verheiratete Prilloff.",piz,female,+,
265925,Dieterich Niemann,Dieterich Niemann,,,Deutscher Maler. Nachgewiesen 1635 in Gottorf. Porträtmaler. Mitglied der ersten deutschen Expedition nach Persien.,piz,male,+,
267299,Großherzogliche Kunstgewerbeschule Pforzheim,Großherzogliche Kunstgewerbeschule Pforzheim,,,"Großherzogliche Kunstgewerbeschule Pforzheim, gegr. 1877",kio,,,
245795,Fotoatelier G. Kutenits,Fotoatelier G. Kutenits,,,"Fotoatelier in
- Heilbronn, Kilianstraße 19
- Pforzheim, Erbprinzenstraße 18",kif,,+,
336364,beckerdruck,beckerdruck,,,"Druckerei in Hamburg bis 2012

25.07.2012: Die Gesellschaft ist gemäß § 394 Absatz 1 FamFG wegen Vermögenslosigkeit von Amts wegen gelöscht",kif,,+,
175100,Carl Döbbelin,Carl Döbbelin,,,Nachgewiesen für das Jahr 1816.,piz,male,+,https://d-nb.info/gnd/116152230
346895,Großdruckerei Gantz & Fuß,Großdruckerei Gantz & Fuß,,,Druckerei in Halle (Saale) (nachgewiesen 1925),kif,,+,
70661,Carl Friedrich Haebler (Standesbeamter),Carl Friedrich Haebler (Standesbeamter),,,Standesbeamter in Großschönau (Sachsen) 1900,piz,male,+,
7568,VEB Deutsche Binnenreederei Rathenow,VEB Deutsche Binnenreederei Rathenow,,,"Reederei in Rathenow

""1949 als volkseigener Betrieb gegr., 1990 Privatisierung (GmbH) mit weitreichender Neuorganisation"" - gnd, 15.11.2019",kif,,+,http://d-nb.info/gnd/4570777-7
145501,"Verlag J. Böttger, Bad Godesberg","Verlag J. Böttger, Bad Godesberg",,,Verlag in Bad Godesberg.,kif,,+,
20768,Fritz Zimmermann (Schmiedemeister),Fritz Zimmermann (Schmiedemeister),,,Der Schmiedemeister aus Hammelspring fertigte Hufeisen zur Hufbeschlagungsprüfung 1936 an.,piz,male,+,
75812,Ministerium des Innern des Landes Sachsen-Anhalt,Ministerium des Innern des Landes Sachsen-Anhalt,,,"Das Ministerium für Inneres und Sport (kurz: MI) ist das Sicherheits-, das Kommunal- und das Sportministerium des Landes Sachsen-Anhalt. Das Ministerium ist damit der Garant der öffentlichen Sicherheit, Partner unserer Kommunen und Unterstützer des Sports in all seinen Facetten. Die vielfältigen Zuständigkeiten von A wie „Ausländerrecht“ bis Z wie „Zivile Verteidigung“ machen das MI zugleich zum Gesellschafts- und Heimatministerium Sachsen-Anhalts. Denn durch das und mit dem MI werden zahlreiche Regelungen auf den Weg gebracht, die das Leben in unseren Städten und Dörfern ganz entscheidend (mit-)bestimmen, beeinflussen und regeln.

(https://mi.sachsen-anhalt.de/)",kio,,+,
308752,Pál Kötél,Pál Kötél,,,Schifffahrtsleiter der Abteilung Hochwasserschutz und Flussmanagement der Wasserdirektion Nordtransdanubien (nachgewiesen 2021),piz,male,+,
329583,Gießerei Agostino Zuppa,Gießerei Agostino Zuppa,,,Gießerei mit Sitz in München. Nachgewiesen 1913.,kif,,+,
300982,VEB Gewürze Gera,VEB Gewürze Gera,,,"Der VEB Gewürze Gera war ein volkseigener Betrieb in der DDR mit Sitz in Gera, der sich auf die Produktion und Verarbeitung von Gewürzen spezialisiert hatte.",kif,,+,
258899,Günter Zeuner,Günter Zeuner,,,Umschlaggestalter in Speyer (nachgewiesen 1985),piz,male,+,
193239,August Oeser,August Oeser (1821-1882),1821,1882,"""Landschafts- u. Bildnismaler"" - gnd, 20.02.2022",piz,male,+,https://d-nb.info/gnd/1147117977
67459,Rud. Bechtold & Comp.,Rud. Bechtold & Comp.,,,Verlag in Wiesbaden (nachgewiesen 1895-1955),kif,,+,
271806,Konrad Ehninger,Konrad Ehninger,,,K. Ehninger war Maler.,piz,male,,
330133,Telco Services GmbH,Telco Services GmbH [Firma],,,"Telekommunikationsanbieter aus Idstein: ""Die Vermarktung und der Service von Dienstleistungen und Produkten auf dem Gebiet der Telekommunikation, die mit der Übermittlung von Informationen zusammenhängen sowie Dienstleistungen ähnlicher Art."" 
""Ut Amtsgericht Wiesbaden HRB 13380
EUID DEM1906.HRB13380"" [https://www.northdata.de/Telco%20Services%20GmbH,%20Idstein/Amtsgericht%20Wiesbaden%20HRB%2013380 // 10.09.2025]",kif,,+,
124774,David Österle,David Österle,,,"Sänger und Texter der Musikgruppe ""Hearts Hearts"" sowie wissenschaftlicher Mitarbeiter am Ludwig Boltzmann Institut für Geschichte und Theorie der Biographie, Wien - gnd, 30.06.2020",piz,male,+,https://d-nb.info/gnd/1080877789
258194,Petrus Heinrich,Petrus Heinrich (1561-1627),1561,1627,Bürgermeister von Bautzen,piz,male,+,
